country,combo,year,yhat,yhat_lower,yhat_upper,source
Kenya,Staphylococcus_haemolyticus_3GC,2026,66.67,50.67,82.67,naive_last_value
Kenya,Staphylococcus_hominis_3GC,2026,66.67,50.67,82.67,naive_last_value
Kenya,Staphylococcus_spp_3GC,2026,100.0,76.0,100.0,naive_last_value
Malawi,Acinetobacter_spp_3GC,2026,100.0,76.0,100.0,naive_last_value
Malawi,P_aeruginosa_3GC,2026,100.0,76.0,100.0,naive_last_value
Malawi,S_aureus_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,A_baumannii_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,Acinetobacter_spp_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,C_freundii_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,E_coli_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,Enterococcus_spp_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,K_pneumoniae_3GC,2026,83.33,63.33,100.0,naive_last_value
Uganda,M_morganii_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,P_aeruginosa_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,Providencia_spp_3GC,2026,100.0,76.0,100.0,naive_last_value
Uganda,S_aureus_3GC,2026,100.0,76.0,100.0,naive_last_value
Ghana,A_baumannii_3GC,2027,0.0,0.0,1.35,naive_last_value
Ghana,Burkholderia_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,C_freundii_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,Coagulase_negative_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,E_cloacae_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,E_coli_3GC,2027,90.0,65.7,100.0,naive_last_value
Ghana,K_pneumoniae_3GC,2027,90.0,65.7,100.0,naive_last_value
Ghana,Klebsiella_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,Moraxella_catarrhalis_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,P_aeruginosa_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,P_mirabilis_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,Pantoea_agglomerans_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,Pseudomonas_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,Staphylococcus_haemolyticus_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,Staphylococcus_spp_3GC,2027,50.0,36.5,63.5,naive_last_value
Kenya,A_baumannii_3GC,2027,50.0,36.5,63.5,naive_last_value
Kenya,Achromobacter_xylosoxidans_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,Burkholderia_spp_3GC,2027,0.0,0.0,1.35,naive_last_value
Kenya,C_freundii_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,Coagulase_negative_Staphylococcus_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,E_cloacae_3GC,2027,75.0,54.75,95.25,naive_last_value
Kenya,E_coli_3GC,2027,80.77,58.96,100.0,naive_last_value
Kenya,K_pneumoniae_3GC,2027,90.0,65.7,100.0,naive_last_value
Kenya,Klebsiella_oxytoca_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,M_morganii_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,P_aeruginosa_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,P_mirabilis_3GC,2027,50.0,36.5,63.5,naive_last_value
Kenya,Providencia_spp_3GC,2027,0.0,0.0,1.35,naive_last_value
Kenya,Raoultella_ornithinolytica_3GC,2027,0.0,0.0,1.35,naive_last_value
Kenya,S_aureus_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,S_marcescens_3GC,2027,100.0,73.0,100.0,naive_last_value
Kenya,Staphylococcus_epidermidis_3GC,2027,75.0,54.75,95.25,naive_last_value
Kenya,Staphylococcus_haemolyticus_3GC,2027,66.67,48.67,84.67,naive_last_value
Kenya,Staphylococcus_hominis_3GC,2027,66.67,48.67,84.67,naive_last_value
Kenya,Staphylococcus_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Malawi,Acinetobacter_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Malawi,P_aeruginosa_3GC,2027,100.0,73.0,100.0,naive_last_value
Malawi,S_aureus_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,A_baumannii_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,Acinetobacter_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,C_freundii_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,E_coli_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,Enterococcus_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,K_pneumoniae_3GC,2027,83.33,60.83,100.0,naive_last_value
Uganda,M_morganii_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,P_aeruginosa_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,Providencia_spp_3GC,2027,100.0,73.0,100.0,naive_last_value
Uganda,S_aureus_3GC,2027,100.0,73.0,100.0,naive_last_value
Ghana,A_baumannii_3GC,2028,0.0,0.0,1.5,naive_last_value
Ghana,Burkholderia_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,C_freundii_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,Coagulase_negative_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,E_cloacae_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,E_coli_3GC,2028,90.0,63.0,100.0,naive_last_value
Ghana,K_pneumoniae_3GC,2028,90.0,63.0,100.0,naive_last_value
Ghana,Klebsiella_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,Moraxella_catarrhalis_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,P_aeruginosa_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,P_mirabilis_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,Pantoea_agglomerans_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,Pseudomonas_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,Staphylococcus_haemolyticus_3GC,2028,100.0,70.0,100.0,naive_last_value
